date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:26	117303/117303	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-marketing-narrow.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-marketing-narrow.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:26	3634/3634	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/signin.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/signin.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:27	134269/134269	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-marketing.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-marketing.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:27	4174/4174	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/sticky-footer.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/sticky-footer.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:30	22037/22037	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-signin.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-signin.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:30	15641/15641	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/examples/carousel.html	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/examples/carousel.html	(from http://twitter.github.io/bootstrap/index.html)
14:49:32	136021/136021	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-justified-nav.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-justified-nav.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:32	30820/30820	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-sticky-footer.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-sticky-footer.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:33	1008/1008	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/responsive-illustrations.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/responsive-illustrations.png	(from http://twitter.github.io/bootstrap/index.html)
14:49:39	209039/209039	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202013%2017:29:19%20GMT	http://twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-fluid.png	C:/Mes%20Sites%20Web/Bootstrap/twitter.github.io/bootstrap/assets/img/examples/bootstrap-example-fluid.png	(from http://twitter.github.io/bootstrap/index.html)
